model,epoch,time_s,lr,loss,val_loss,accuracy,val_accuracy,mae,val_mae,time_float_mae,val_time_float_mae,time_angle_vec_mae,val_time_angle_vec_mae,hour_head_accuracy,val_hour_head_accuracy,min_head_mae,val_min_head_mae,hour_head_loss,val_hour_head_loss,min_head_loss,val_min_head_loss,train_cse_mean,train_cse_median,train_cse_p90,train_acc_le_1m,train_acc_le_5m,train_acc_le_10m,val_cse_mean,val_cse_median,val_cse_p90,val_acc_le_1m,val_acc_le_5m,val_acc_le_10m
light__multi_circle,3,6.593784809112549,0.0010000000474974513,2.985518455505371,2.985790967941284,,,,,,,,,0.08206348866224289,0.08222222328186035,0.6359373331069946,0.6372339129447937,2.485273599624634,2.485734462738037,0.5002433061599731,0.5000261664390564,178.9548797607422,178.61676025390625,323.6132507324219,0.0025396825396825397,0.013333333333333334,0.027936507936507936,181.12472534179688,180.9215087890625,324.6003723144531,0.0022222222222222222,0.017222222222222222,0.03111111111111111
light__multi_circle,4,6.691234588623047,0.0010000000474974513,2.9854929447174072,2.985913038253784,,,,,,,,,0.08325396478176117,0.07944444566965103,0.6358988881111145,0.6373390555381775,2.4852678775787354,2.485729217529297,0.5002206563949585,0.5002099871635437,179.72438049316406,179.8827667236328,323.3369140625,0.002857142857142857,0.013571428571428571,0.028333333333333332,185.09222412109375,188.02438354492188,327.04913330078125,0.0022222222222222222,0.012222222222222223,0.023333333333333334
light__multi_circle,5,6.558347940444946,0.0005000000237487257,2.9852404594421387,2.986280918121338,,,,,,,,,0.08063492178916931,0.08222222328186035,0.635837733745575,0.637442409992218,2.485123872756958,2.485922336578369,0.5001208186149597,0.500446081161499,178.7039031982422,178.15243530273438,323.1044616699219,0.0029365079365079364,0.015158730158730158,0.029523809523809525,183.321533203125,184.87466430664062,325.16961669921875,0.002777777777777778,0.011111111111111112,0.02388888888888889
light__multi_circle,6,6.527547597885132,0.0005000000237487257,2.984952926635742,2.9858651161193848,,,,,,,,,0.08571428805589676,0.08222222328186035,0.6357866525650024,0.6370441913604736,2.484891653060913,2.4858927726745605,0.5000605583190918,0.5000048875808716,178.75978088378906,178.2977294921875,323.3471374511719,0.002857142857142857,0.014682539682539682,0.028650793650793652,182.72898864746094,181.15582275390625,325.7597351074219,0.0011111111111111111,0.010555555555555556,0.025
light__multi_circle,7,6.523237943649292,0.0005000000237487257,2.9850006103515625,2.9859492778778076,,,,,,,,,0.0850793644785881,0.08222222328186035,0.6357665657997131,0.6371652483940125,2.4849493503570557,2.4859466552734375,0.5000519752502441,0.500025749206543,178.77403259277344,178.48068237304688,323.3252258300781,0.003015873015873016,0.014285714285714285,0.02880952380952381,182.60523986816406,181.53335571289062,325.63555908203125,0.0033333333333333335,0.012222222222222223,0.02388888888888889
light__multi_circle,8,6.599992513656616,0.0005000000237487257,2.9850664138793945,2.985921859741211,,,,,,,,,0.08404761552810669,0.08222222328186035,0.6357843279838562,0.6371316313743591,2.4849424362182617,2.485812187194824,0.5001213550567627,0.5000813007354736,179.05426025390625,179.12942504882812,323.8441467285156,0.002857142857142857,0.014365079365079365,0.028650793650793652,180.41461181640625,177.747314453125,325.2137451171875,0.0016666666666666668,0.012222222222222223,0.02666666666666667
light__multi_circle,9,6.5118443965911865,0.0002500000118743628,2.9848897457122803,2.9860503673553467,,,,,,,,,0.08460317552089691,0.08222222328186035,0.6356618404388428,0.6372745037078857,2.4848999977111816,2.4858157634735107,0.4999886155128479,0.5002261996269226,178.70921325683594,178.13751220703125,323.1388854980469,0.0029365079365079364,0.014682539682539682,0.029126984126984126,183.27017211914062,184.01235961914062,324.893310546875,0.002777777777777778,0.011666666666666667,0.02388888888888889
medium__classifier_24bins,1,34.51338243484497,0.0010000000474974513,2.892207622528076,6.733066082000732,0.102698415517807,0.046666666865348816,,,,,,,,,,,,,,,179.39959716796875,179.0,326.0,0.0057936507936507935,0.020158730158730157,0.035476190476190474,183.6922149658203,187.0,327.0,0.0022222222222222222,0.017777777777777778,0.03722222222222222
medium__classifier_24bins,2,20.184125423431396,0.0010000000474974513,2.3372678756713867,2.5920042991638184,0.19658729434013367,0.1711111068725586,,,,,,,,,,,,,,,139.3956298828125,114.0,319.0,0.0196031746031746,0.07285714285714286,0.135,140.1888885498047,114.0,320.0,0.016666666666666666,0.07166666666666667,0.1338888888888889
medium__classifier_24bins,3,20.023231744766235,0.0010000000474974513,1.9522660970687866,2.506845474243164,0.30611109733581543,0.22555555403232574,,,,,,,,,,,,,,,137.2884979248047,104.0,323.0,0.025238095238095237,0.0842063492063492,0.16698412698412698,136.72666931152344,105.5,322.0,0.027777777777777776,0.09222222222222222,0.175
medium__classifier_24bins,4,20.044952154159546,0.0010000000474974513,1.5472925901412964,2.158153772354126,0.4312698543071747,0.3016666769981384,,,,,,,,,,,,,,,112.0727767944336,64.0,315.0,0.037698412698412696,0.1280952380952381,0.2419047619047619,114.62999725341797,65.0,317.0,0.03777777777777778,0.13166666666666665,0.24388888888888888
medium__classifier_24bins,5,20.20661759376526,0.0010000000474974513,1.2349752187728882,10.6077241897583,0.5389682650566101,0.09666666388511658,,,,,,,,,,,,,,,173.30181884765625,178.0,326.0,0.01126984126984127,0.04206349206349207,0.08198412698412698,178.71556091308594,179.0,327.0999755859375,0.007222222222222222,0.03388888888888889,0.07055555555555555
medium__classifier_24bins,6,20.171457767486572,0.0010000000474974513,0.9749853610992432,4.810250759124756,0.6385714411735535,0.23944444954395294,,,,,,,,,,,,,,,120.81706237792969,70.0,309.0,0.02412698412698413,0.09436507936507936,0.18817460317460316,121.50444793701172,70.0,307.0,0.023333333333333334,0.08777777777777777,0.18444444444444444
medium__classifier_24bins,7,20.064815759658813,0.0010000000474974513,0.7659244537353516,5.875574588775635,0.7247619032859802,0.2661111056804657,,,,,,,,,,,,,,,120.05023956298828,67.0,313.0,0.023095238095238096,0.09777777777777778,0.20373015873015873,120.21666717529297,69.0,311.0,0.021111111111111112,0.08666666666666667,0.18888888888888888
medium__classifier_24bins,8,20.02607774734497,0.0010000000474974513,0.6170982718467712,0.7784286737442017,0.7788888812065125,0.7099999785423279,,,,,,,,,,,,,,,26.602142333984375,10.0,66.0,0.08079365079365079,0.2803968253968254,0.542063492063492,30.988889694213867,10.0,71.0,0.07111111111111111,0.2644444444444444,0.53
medium__classifier_24bins,9,20.04525399208069,0.0010000000474974513,0.49506741762161255,0.5660049915313721,0.8221428394317627,0.8111110925674438,,,,,,,,,,,,,,,19.834840774536133,9.0,58.0,0.08746031746031746,0.30968253968253967,0.5976190476190476,23.741111755371094,9.0,63.0,0.08166666666666667,0.3038888888888889,0.5927777777777777
medium__classifier_24bins,10,20.02699112892151,0.0010000000474974513,0.42890048027038574,3.9002373218536377,0.8426190614700317,0.36722221970558167,,,,,,,,,,,,,,,79.57928466796875,53.0,267.0,0.040873015873015874,0.14547619047619048,0.28404761904761905,85.13333129882812,56.0,280.199951171875,0.034444444444444444,0.1361111111111111,0.28055555555555556
medium__classifier_24bins,11,20.050917625427246,0.0010000000474974513,0.37032580375671387,1.0082252025604248,0.8639682531356812,0.6494444608688354,,,,,,,,,,,,,,,29.484046936035156,10.0,70.0,0.0776984126984127,0.2749206349206349,0.5084920634920634,34.49222183227539,11.0,73.0,0.075,0.27166666666666667,0.49722222222222223
medium__classifier_24bins,12,20.034892797470093,0.0010000000474974513,0.30718785524368286,0.7754229307174683,0.8895238041877747,0.7438889145851135,,,,,,,,,,,,,,,23.01865005493164,9.0,63.0,0.08293650793650793,0.29507936507936505,0.5702380952380952,27.74888801574707,10.0,67.0,0.07611111111111112,0.2811111111111111,0.5527777777777778
medium__classifier_24bins,13,20.05448627471924,0.0010000000474974513,0.2624545097351074,0.4894437789916992,0.9029365181922913,0.8411111235618591,,,,,,,,,,,,,,,14.336904525756836,8.0,16.0,0.09055555555555556,0.32706349206349206,0.6303968253968254,19.024444580078125,9.0,57.0,0.08277777777777778,0.3233333333333333,0.6211111111111111
medium__classifier_24bins,14,20.064475297927856,0.0010000000474974513,0.23775728046894073,0.5977334380149841,0.9161111116409302,0.820555567741394,,,,,,,,,,,,,,,18.09166717529297,8.0,45.0,0.08952380952380952,0.32531746031746034,0.6258730158730159,22.54111099243164,9.0,58.0,0.08611111111111111,0.3233333333333333,0.6172222222222222
medium__classifier_24bins,15,20.050917148590088,0.0010000000474974513,0.20845387876033783,0.4524993598461151,0.9274603128433228,0.851111114025116,,,,,,,,,,,,,,,13.860079765319824,8.0,15.0,0.09555555555555556,0.33650793650793653,0.6392857142857142,18.213333129882812,8.5,54.0,0.08777777777777777,0.3288888888888889,0.6244444444444445
medium__classifier_24bins,16,20.01751184463501,0.0010000000474974513,0.19614537060260773,1.4160103797912598,0.9296031594276428,0.6277777552604675,,,,,,,,,,,,,,,29.21468162536621,10.0,66.0,0.0723015873015873,0.2603968253968254,0.5007936507936508,34.195556640625,11.0,69.0,0.058888888888888886,0.23666666666666666,0.47
medium__classifier_24bins,17,20.01461935043335,0.0010000000474974513,0.16864588856697083,0.38830485939979553,0.9411110877990723,0.8616666793823242,,,,,,,,,,,,,,,13.701825141906738,8.0,15.0,0.09650793650793651,0.3415079365079365,0.6497619047619048,17.818889617919922,8.0,49.0999755859375,0.09111111111111111,0.33611111111111114,0.6405555555555555
medium__classifier_24bins,18,20.026063442230225,0.0010000000474974513,0.1591588705778122,0.4062451422214508,0.9447619318962097,0.8661110997200012,,,,,,,,,,,,,,,13.661349296569824,8.0,15.0,0.09365079365079365,0.33325396825396825,0.6420634920634921,16.643333435058594,8.0,49.0,0.08444444444444445,0.3283333333333333,0.635
medium__classifier_24bins,19,20.024970054626465,0.0010000000474974513,0.14865092933177948,4.877538681030273,0.9487301707267761,0.4161111116409302,,,,,,,,,,,,,,,80.1376953125,49.0,281.0,0.04357142857142857,0.15865079365079365,0.31801587301587303,85.68000030517578,53.0,291.0999755859375,0.045,0.155,0.31444444444444447
medium__classifier_24bins,20,20.03917670249939,0.0010000000474974513,0.14357328414916992,0.3536956310272217,0.9493650794029236,0.8744444251060486,,,,,,,,,,,,,,,11.253253936767578,8.0,14.0,0.0953968253968254,0.3392857142857143,0.6542857142857142,15.76111125946045,8.0,48.0,0.08611111111111111,0.32222222222222224,0.6322222222222222
medium__classifier_24bins,21,20.0145103931427,0.0010000000474974513,0.12340705841779709,3.6502091884613037,0.9570634961128235,0.4555555582046509,,,,,,,,,,,,,,,63.775794982910156,16.0,207.099609375,0.048412698412698414,0.17,0.3457142857142857,70.08777618408203,48.0,247.0,0.04777777777777778,0.16777777777777778,0.33666666666666667
medium__classifier_24bins,22,20.158087968826294,0.0010000000474974513,0.11764894425868988,1.2084410190582275,0.9605555534362793,0.6944444179534912,,,,,,,,,,,,,,,24.562618255615234,10.0,65.0,0.07944444444444444,0.2816666666666667,0.5415079365079365,28.54222297668457,11.0,67.0,0.07111111111111111,0.2611111111111111,0.49944444444444447
medium__classifier_24bins,23,20.289711713790894,0.0010000000474974513,0.1360815167427063,1.3647421598434448,0.9519841074943542,0.6938889026641846,,,,,,,,,,,,,,,28.0049991607666,10.0,66.0,0.07833333333333334,0.2761904761904762,0.5328571428571428,32.977779388427734,10.0,71.0,0.07166666666666667,0.26555555555555554,0.5105555555555555
medium__classifier_24bins,24,20.0827898979187,0.0010000000474974513,0.09641608595848083,0.31343600153923035,0.9670634865760803,0.9088888764381409,,,,,,,,,,,,,,,9.258650779724121,8.0,14.0,0.0976984126984127,0.3538095238095238,0.6803174603174603,12.384444236755371,8.0,15.0,0.09222222222222222,0.3522222222222222,0.6805555555555556
medium__classifier_24bins,25,20.073566436767578,0.0010000000474974513,0.09837161004543304,6.084877967834473,0.9682539701461792,0.4072222113609314,,,,,,,,,,,,,,,71.99579620361328,38.0,240.099609375,0.04023809523809524,0.15119047619047618,0.30023809523809525,72.10111236572266,44.0,242.0999755859375,0.04722222222222222,0.15666666666666668,0.3016666666666667
medium__classifier_24bins,26,20.0291690826416,0.0010000000474974513,0.09763044863939285,0.6898034811019897,0.9665873050689697,0.7844444513320923,,,,,,,,,,,,,,,21.364364624023438,9.0,58.0,0.08365079365079366,0.3030952380952381,0.5938095238095238,28.857778549194336,9.0,66.0,0.085,0.295,0.5777777777777777
medium__classifier_24bins,27,20.032771110534668,0.0010000000474974513,0.09205387532711029,0.5782730579376221,0.9692063331604004,0.8383333086967468,,,,,,,,,,,,,,,15.405634880065918,8.0,15.0,0.09555555555555556,0.3379365079365079,0.6422222222222222,20.18777847290039,9.0,59.0,0.09,0.32722222222222225,0.6216666666666667
medium__classifier_24bins,28,20.041276931762695,0.0005000000237487257,0.08542273193597794,0.7872057557106018,0.969682514667511,0.7861111164093018,,,,,,,,,,,,,,,17.619443893432617,9.0,56.0,0.08698412698412698,0.30714285714285716,0.5881746031746031,23.148889541625977,9.0,63.0,0.07833333333333334,0.2972222222222222,0.5672222222222222
medium__classifier_24bins,29,20.032074451446533,0.0005000000237487257,0.04836372658610344,0.19113826751708984,0.9846031665802002,0.9399999976158142,,,,,,,,,,,,,,,8.667539596557617,8.0,14.0,0.09936507936507936,0.35674603174603176,0.6846031746031747,11.16333293914795,8.0,14.0,0.0961111111111111,0.3511111111111111,0.6783333333333333
medium__classifier_24bins,30,20.014808654785156,0.0005000000237487257,0.030743857845664024,0.863037645816803,0.9904761910438538,0.8027777671813965,,,,,,,,,,,,,,,22.357221603393555,9.0,57.0,0.08531746031746032,0.30873015873015874,0.5971428571428572,26.49333381652832,9.0,64.0,0.07833333333333334,0.295,0.5861111111111111
medium__classifier_144bins,1,26.023061752319336,0.0010000000474974513,4.648314476013184,11.651461601257324,0.02896825410425663,0.010555555112659931,,,,,,,,,,,,,,,178.9211883544922,176.0,322.5,0.0026984126984126986,0.015873015873015872,0.0326984126984127,174.52944946289062,169.5,321.5,0.0038888888888888888,0.016666666666666666,0.03277777777777778
medium__classifier_144bins,2,20.189293384552002,0.0010000000474974513,3.3418877124786377,6.498615264892578,0.12690475583076477,0.02500000037252903,,,,,,,,,,,,,,,177.35491943359375,173.5,329.5,0.013412698412698413,0.046746031746031744,0.06126984126984127,182.02499389648438,182.5,329.5999755859375,0.011111111111111112,0.04055555555555555,0.05444444444444444
medium__classifier_144bins,3,20.040884494781494,0.0010000000474974513,2.493086576461792,2.3104753494262695,0.24857142567634583,0.2683333456516266,,,,,,,,,,,,,,,98.43714141845703,57.5,278.5,0.13753968253968255,0.3769047619047619,0.3926984126984127,103.14111328125,59.5,278.5,0.1322222222222222,0.34444444444444444,0.3611111111111111
medium__classifier_144bins,4,20.044756650924683,0.0010000000474974513,1.9014415740966797,2.475130319595337,0.3722222149372101,0.28333333134651184,,,,,,,,,,,,,,,96.74967956542969,56.5,304.5,0.14896825396825397,0.3954761904761905,0.411984126984127,104.11666870117188,58.5,324.5,0.13444444444444445,0.36944444444444446,0.3877777777777778
medium__classifier_144bins,5,20.053155660629272,0.0010000000474974513,1.5339927673339844,5.04604434967041,0.47658729553222656,0.1294444501399994,,,,,,,,,,,,,,,145.48626708984375,122.5,329.5,0.07603174603174603,0.21357142857142858,0.22698412698412698,151.3249969482422,130.5,329.5,0.06333333333333334,0.18,0.19611111111111112
medium__classifier_144bins,6,20.08711552619934,0.0010000000474974513,1.2594283819198608,5.737162113189697,0.5600000023841858,0.12999999523162842,,,,,,,,,,,,,,,150.38833618164062,127.5,330.5,0.06968253968253968,0.19904761904761906,0.20817460317460318,156.34222412109375,135.5,330.5,0.06277777777777778,0.17222222222222222,0.18055555555555555
medium__classifier_144bins,7,20.081164121627808,0.0005000000237487257,1.0766836404800415,9.643248558044434,0.6236507892608643,0.05666666850447655,,,,,,,,,,,,,,,158.77920532226562,147.5,328.5,0.02484126984126984,0.11047619047619048,0.14333333333333334,159.26889038085938,148.0,327.5,0.02388888888888889,0.10777777777777778,0.135
medium__classifier_144bins,8,20.20887517929077,0.0005000000237487257,0.7508542537689209,0.7662505507469177,0.7357142567634583,0.7366666793823242,,,,,,,,,,,,,,,16.113492965698242,1.5,53.5,0.3630952380952381,0.8946825396825396,0.8955555555555555,26.34833335876465,1.5,110.5,0.34,0.8233333333333334,0.8255555555555556
medium__classifier_144bins,9,20.16242027282715,0.0005000000237487257,0.6398817300796509,1.1070348024368286,0.7762698531150818,0.6194444298744202,,,,,,,,,,,,,,,29.257143020629883,1.5,110.5,0.3207936507936508,0.8008730158730158,0.8026984126984127,42.9033317565918,1.5,167.5,0.2927777777777778,0.7088888888888889,0.7133333333333334
medium__classifier_144bins,10,20.07531189918518,0.0005000000237487257,0.5903531312942505,2.109321117401123,0.7914285659790039,0.4611110985279083,,,,,,,,,,,,,,,58.046905517578125,2.5,222.5,0.25126984126984125,0.6365873015873016,0.6396825396825396,70.56111145019531,3.5,246.699951171875,0.2238888888888889,0.5477777777777778,0.5522222222222222
medium__classifier_144bins,11,20.09056305885315,0.0005000000237487257,0.5141281485557556,0.8579782247543335,0.8188889026641846,0.6944444179534912,,,,,,,,,,,,,,,19.536508560180664,1.5,57.5,0.35674603174603176,0.8657142857142858,0.8667460317460317,30.863889694213867,1.5,110.5,0.32555555555555554,0.7838888888888889,0.7855555555555556
medium__classifier_144bins,12,20.045972108840942,0.0005000000237487257,0.47526538372039795,0.6849290728569031,0.8321428298950195,0.7677778005599976,,,,,,,,,,,,,,,8.143651008605957,1.5,2.5,0.37746031746031744,0.9411904761904762,0.9427777777777778,17.27111053466797,1.5,56.5,0.3522222222222222,0.8733333333333333,0.875
medium__classifier_144bins,13,20.068713903427124,0.0005000000237487257,0.4030807316303253,1.1238768100738525,0.8569047451019287,0.6427778005599976,,,,,,,,,,,,,,,23.401269912719727,1.5,59.5,0.3337301587301587,0.817063492063492,0.8194444444444444,33.067222595214844,1.5,112.5,0.2961111111111111,0.7388888888888889,0.7433333333333333
medium__classifier_144bins,14,20.06637406349182,0.0005000000237487257,0.38243016600608826,0.9943897724151611,0.8632539510726929,0.6855555772781372,,,,,,,,,,,,,,,11.364762306213379,1.5,4.5,0.35658730158730156,0.9068253968253969,0.91,20.964445114135742,1.5,59.5,0.3233333333333333,0.8311111111111111,0.8355555555555556
medium__classifier_144bins,15,20.03021788597107,0.0005000000237487257,0.34093886613845825,1.1614607572555542,0.8776984214782715,0.653333306312561,,,,,,,,,,,,,,,17.995397567749023,1.5,57.5,0.33944444444444444,0.8726190476190476,0.8772222222222222,35.03722381591797,1.5,116.5,0.30333333333333334,0.7627777777777778,0.7688888888888888
medium__classifier_144bins,16,20.0422523021698,0.0005000000237487257,0.3111242353916168,0.675891101360321,0.8917460441589355,0.7749999761581421,,,,,,,,,,,,,,,6.123492240905762,1.5,2.5,0.38492063492063494,0.9569047619047619,0.9573809523809523,17.236665725708008,1.5,55.5999755859375,0.3527777777777778,0.8738888888888889,0.8755555555555555
medium__classifier_144bins,17,20.043062210083008,0.0005000000237487257,0.2742839753627777,1.1193358898162842,0.9038095474243164,0.6838889122009277,,,,,,,,,,,,,,,15.277301788330078,1.5,53.5,0.3534126984126984,0.8898412698412699,0.895,25.633333206176758,1.5,107.5,0.30666666666666664,0.8155555555555556,0.8211111111111111
medium__classifier_144bins,18,20.054880619049072,0.0005000000237487257,0.2564493715763092,0.5757671594619751,0.9121428728103638,0.8100000023841858,,,,,,,,,,,,,,,3.2107937335968018,1.5,2.5,0.3933333333333333,0.9796031746031746,0.9796825396825397,11.681666374206543,1.5,52.5,0.3622222222222222,0.895,0.8966666666666666
medium__classifier_144bins,19,20.062394857406616,0.0005000000237487257,0.25323447585105896,0.6849380731582642,0.913095235824585,0.7705555558204651,,,,,,,,,,,,,,,4.568412780761719,1.5,2.5,0.3852380952380952,0.9695238095238096,0.9705555555555555,15.994999885559082,1.5,54.5,0.3461111111111111,0.8811111111111111,0.8838888888888888
medium__classifier_144bins,20,20.045426607131958,0.0005000000237487257,0.23464010655879974,1.0372669696807861,0.9193651080131531,0.6944444179534912,,,,,,,,,,,,,,,11.860952377319336,1.5,3.5,0.3638888888888889,0.9098412698412699,0.9112698412698412,23.964445114135742,1.5,63.5,0.31666666666666665,0.8105555555555556,0.8133333333333334
medium__classifier_144bins,21,20.036040544509888,0.0005000000237487257,0.20894043147563934,0.6483153104782104,0.9287301301956177,0.7922222018241882,,,,,,,,,,,,,,,4.15150785446167,1.5,2.5,0.3907936507936508,0.9753174603174604,0.9757936507936508,13.779444694519043,1.5,53.5,0.35333333333333333,0.8905555555555555,0.8927777777777778
medium__classifier_144bins,22,20.04888343811035,0.0002500000118743628,0.19159400463104248,1.7915970087051392,0.9328571557998657,0.5938888788223267,,,,,,,,,,,,,,,31.7978572845459,1.5,113.5,0.30698412698412697,0.7802380952380953,0.7853174603174603,43.602779388427734,2.5,168.5,0.2688888888888889,0.7005555555555556,0.7038888888888889
medium__classifier_144bins,23,20.038920164108276,0.0002500000118743628,0.13480281829833984,0.46006038784980774,0.9551587104797363,0.8450000286102295,,,,,,,,,,,,,,,1.6101586818695068,1.5,2.5,0.3981746031746032,0.9973809523809524,0.9973809523809524,10.288888931274414,1.5,3.5,0.37555555555555553,0.9255555555555556,0.9266666666666666
medium__classifier_144bins,24,20.036003828048706,0.0002500000118743628,0.10001275688409805,0.5204198956489563,0.9702380895614624,0.8333333134651184,,,,,,,,,,,,,,,1.9206348657608032,1.5,2.5,0.3972222222222222,0.9944444444444445,0.9944444444444445,11.72944450378418,1.5,3.5,0.37,0.9122222222222223,0.9138888888888889
medium__classifier_144bins,25,20.205480813980103,0.0002500000118743628,0.09323612600564957,0.46237626671791077,0.9719047546386719,0.846666693687439,,,,,,,,,,,,,,,1.4026190042495728,1.5,2.5,0.3985714285714286,0.9988095238095238,0.9988095238095238,8.451666831970215,1.5,3.5,0.37333333333333335,0.9361111111111111,0.9383333333333334
medium__classifier_144bins,26,20.21781301498413,0.0002500000118743628,0.09563605487346649,0.6295412182807922,0.9705555438995361,0.8111110925674438,,,,,,,,,,,,,,,3.086984157562256,1.5,2.5,0.3914285714285714,0.9818253968253968,0.9823809523809524,13.153888702392578,1.5,54.5,0.36277777777777775,0.8916666666666667,0.8933333333333333
medium__classifier_144bins,27,20.041215896606445,0.0001250000059371814,0.09457309544086456,0.618688702583313,0.9695237874984741,0.8255555629730225,,,,,,,,,,,,,,,2.495079278945923,1.5,2.5,0.39611111111111114,0.9925396825396825,0.9926190476190476,13.50777816772461,1.5,3.5,0.365,0.9133333333333333,0.915
medium__classifier_144bins,28,20.056002855300903,0.0001250000059371814,0.06649643182754517,0.3862314224243164,0.9819047451019287,0.875,,,,,,,,,,,,,,,1.3028571605682373,1.5,2.5,0.3987301587301587,1.0,1.0,7.351666450500488,1.5,2.5,0.3838888888888889,0.9461111111111111,0.9483333333333334
medium__classifier_144bins,29,20.053494453430176,0.0001250000059371814,0.05555421859025955,0.3697623610496521,0.9845238327980042,0.8772222399711609,,,,,,,,,,,,,,,1.3115873336791992,1.5,2.5,0.3987301587301587,0.9998412698412699,0.9998412698412699,8.066666603088379,1.5,2.5,0.385,0.9472222222222222,0.9488888888888889
medium__classifier_144bins,30,20.062361001968384,0.0001250000059371814,0.05534336715936661,0.42496564984321594,0.9841269850730896,0.8655555844306946,,,,,,,,,,,,,,,1.3073809146881104,1.5,2.5,0.39865079365079364,0.9999206349206349,0.9999206349206349,7.709444522857666,1.5,3.5,0.3788888888888889,0.9416666666666667,0.9433333333333334
medium__classifier_720bins,1,26.846776008605957,0.0010000000474974513,6.614767551422119,7.31293249130249,0.002142857061699033,0.002222222276031971,,,,,,,,,,,,,,,179.44332885742188,178.5,323.5,0.0018253968253968255,0.013174603174603174,0.028015873015873015,180.86944580078125,179.0,324.5,0.0038888888888888888,0.014444444444444444,0.024444444444444446
medium__classifier_720bins,2,20.202389240264893,0.0010000000474974513,6.307857036590576,7.387678623199463,0.004761904943734407,0.0005555555690079927,,,,,,,,,,,,,,,160.9184112548828,153.5,309.5,0.009126984126984128,0.03531746031746032,0.049206349206349205,164.92611694335938,161.5,316.5,0.005,0.035555555555555556,0.05333333333333334
medium__classifier_720bins,3,20.03930401802063,0.0010000000474974513,5.573002338409424,9.617297172546387,0.014920635148882866,0.006666666828095913,,,,,,,,,,,,,,,173.27357482910156,169.5,327.5,0.013888888888888888,0.040317460317460314,0.06293650793650794,173.79611206054688,171.5,326.5,0.011666666666666667,0.03666666666666667,0.05722222222222222
medium__classifier_720bins,4,20.070804357528687,0.0010000000474974513,4.72675085067749,5.246886730194092,0.04119047522544861,0.014999999664723873,,,,,,,,,,,,,,,138.20095825195312,114.5,322.5,0.04912698412698413,0.1626984126984127,0.195,142.5449981689453,115.5,320.5999755859375,0.03277777777777778,0.14222222222222222,0.17055555555555554
medium__classifier_720bins,5,20.025850296020508,0.0010000000474974513,4.180698871612549,5.361996650695801,0.06825397163629532,0.022777777165174484,,,,,,,,,,,,,,,121.0873031616211,109.5,278.5,0.054285714285714284,0.13380952380952382,0.14452380952380953,126.16999816894531,109.5,287.89990234375,0.045,0.11055555555555556,0.11833333333333333
medium__classifier_720bins,6,20.06686305999756,0.0010000000474974513,3.7768335342407227,4.592817306518555,0.09825396537780762,0.039444442838430405,,,,,,,,,,,,,,,124.15245819091797,106.5,322.5,0.12571428571428572,0.25285714285714284,0.2692857142857143,126.70111083984375,109.5,310.5999755859375,0.07944444444444444,0.21055555555555555,0.2288888888888889
medium__classifier_720bins,7,20.05529284477234,0.0010000000474974513,3.4061973094940186,6.72761344909668,0.13063491880893707,0.02666666731238365,,,,,,,,,,,,,,,134.90635681152344,111.5,328.5,0.07595238095238095,0.18984126984126984,0.2123809523809524,136.2822265625,110.5,329.5,0.055,0.16555555555555557,0.18722222222222223
medium__classifier_720bins,8,20.11189341545105,0.0010000000474974513,3.0709595680236816,4.112868309020996,0.17206348478794098,0.07944444566965103,,,,,,,,,,,,,,,119.60992431640625,59.5,330.5,0.185,0.3287301587301587,0.3418253968253968,127.41500091552734,64.5,331.5,0.14222222222222222,0.3005555555555556,0.31444444444444447
medium__classifier_720bins,9,20.02558183670044,0.0010000000474974513,2.8009462356567383,6.322746753692627,0.21325397491455078,0.03222222253680229,,,,,,,,,,,,,,,135.0159454345703,113.5,327.5,0.10833333333333334,0.23904761904761904,0.2534920634920635,140.89389038085938,116.0,329.5,0.075,0.21166666666666667,0.2288888888888889
medium__classifier_720bins,10,20.0552659034729,0.0010000000474974513,2.5844647884368896,3.87454891204834,0.2566666603088379,0.08777777850627899,,,,,,,,,,,,,,,80.41166687011719,54.5,250.5,0.25825396825396824,0.4357142857142857,0.4444444444444444,88.27999877929688,55.5,275.5,0.1711111111111111,0.37166666666666665,0.38555555555555554
medium__classifier_720bins,11,20.07367706298828,0.0010000000474974513,2.3375656604766846,6.188971519470215,0.300555557012558,0.04888888821005821,,,,,,,,,,,,,,,137.50929260253906,110.5,330.5,0.11984126984126985,0.22952380952380952,0.24206349206349206,137.24945068359375,109.0,330.5,0.105,0.2127777777777778,0.2238888888888889
medium__classifier_720bins,12,20.18667459487915,0.0010000000474974513,2.1369235515594482,4.088223934173584,0.34738096594810486,0.11444444209337234,,,,,,,,,,,,,,,90.3446044921875,54.5,285.5,0.2773015873015873,0.4557936507936508,0.4665873015873016,98.3455581665039,57.5,298.5999755859375,0.18222222222222223,0.39,0.40166666666666667
medium__classifier_720bins,13,20.02317500114441,0.0010000000474974513,1.92185640335083,6.42900276184082,0.3963491916656494,0.07000000029802322,,,,,,,,,,,,,,,111.31976318359375,58.5,328.5,0.18634920634920635,0.3684920634920635,0.3757936507936508,116.53221893310547,60.5,330.5,0.13555555555555557,0.32611111111111113,0.3333333333333333
